spam_label,text_clean,thread_id,posted_comment,spam_label_source
NOT_SPAM,Oh did you charge camera,5168,Oh did you charge camera,NOT_SPAM
NOT_SPAM,"Ive got some salt, you can rub it in my open wounds if you like!",5169,"I‘ve got some salt, you can rub it in my open wounds if you like!",NOT_SPAM
NOT_SPAM,Now i am going for lunch.,5170,Now i'm going for lunch.,NOT_SPAM
NOT_SPAM,I am in school now n i will be in da lab doing some stuff give me a call when u r done.,5171,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,NOT_SPAM
NOT_SPAM,Oh k. . I will come tomorrow,5172,Oh k. . I will come tomorrow,NOT_SPAM
NOT_SPAM,"Aight, text me tonight and we will see what is up",5173,"Aight, text me tonight and we'll see what's up",NOT_SPAM
NOT_SPAM,U 2.,5174,U 2.,NOT_SPAM
NOT_SPAM,Water logging in desert. Geoenvironmental implications.,5175,Water logging in desert. Geoenvironmental implications.,NOT_SPAM
NOT_SPAM,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,5176,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,NOT_SPAM
NOT_SPAM,Company is very good.environment is terrific and food is really nice,5177,Company is very good.environment is terrific and food is really nice:),NOT_SPAM
NOT_SPAM,"Very strange. and are watching the 2nd one now but i am in bed. Sweet dreams, miss u",5178,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u ",NOT_SPAM
SPAM,SMS AUCTION A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join take part! Txt NOKIA to 86021 now!,5179,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,SPAM
NOT_SPAM,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please",5180,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",NOT_SPAM
NOT_SPAM,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I cannot get enough. I adore you, Ahmad kisses",5181,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",NOT_SPAM
NOT_SPAM,K sure am in my relatives home. Sms me de. Pls,5182,K sure am in my relatives home. Sms me de. Pls:-),NOT_SPAM
NOT_SPAM,I sent them. Do you like?,5183,I sent them. Do you like?,NOT_SPAM
NOT_SPAM,"Fuuuuck I need to stop sleepin, sup",5184,"Fuuuuck I need to stop sleepin, sup",NOT_SPAM
NOT_SPAM,I am in town now so i will jus take mrt down later.,5185,I'm in town now so i'll jus take mrt down later.,NOT_SPAM
NOT_SPAM,I just cooked a rather nice salmon a la you,5186,I just cooked a rather nice salmon a la you,NOT_SPAM
NOT_SPAM,I uploaded mine to Facebook,5187,I uploaded mine to Facebook,NOT_SPAM
NOT_SPAM,WHAT TIME U WRKIN?,5188,WHAT TIME U WRKIN?,NOT_SPAM
NOT_SPAM,Okie,5189,Okie,NOT_SPAM
SPAM,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry std txt rate T C's apply 08452810073 for details 18,5190,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,SPAM
SPAM,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,5191,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP,SPAM
NOT_SPAM,"Sorry, I will call later",5192,"Sorry, I'll call later",NOT_SPAM
NOT_SPAM,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,5193,Oh oh... Den muz change plan liao... Go back have to yan jiu again...,NOT_SPAM
NOT_SPAM,"It's wylie, you in tampa or sarasota?",5194,"It's wylie, you in tampa or sarasota?",NOT_SPAM
NOT_SPAM,Ok... Take ur time n enjoy ur dinner...,5195,Ok... Take ur time n enjoy ur dinner...,NOT_SPAM
NOT_SPAM,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,5196,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.,NOT_SPAM
SPAM,"Spook up your mob with a Halloween collection of a logo pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo pic",5197,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic ",SPAM
NOT_SPAM,I like cheap! But im happy to splash out on the wine if it makes you feel better..,5198,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,NOT_SPAM
NOT_SPAM,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,5199,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,NOT_SPAM
NOT_SPAM,Ugh my leg hurts. Musta overdid it on mon.,5200,Ugh my leg hurts. Musta overdid it on mon.,NOT_SPAM
SPAM,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,5201,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,SPAM
SPAM,"YOU VE WON! Your 4 Costa Del Sol Holiday or 5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost1.50 pm, Max10mins",5202,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",SPAM
NOT_SPAM,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,5203,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,NOT_SPAM
NOT_SPAM,Me fine..absolutly fine,5204,Me fine..absolutly fine,NOT_SPAM
NOT_SPAM,How come she can get it? Should b quite diff to guess rite...,5205,How come she can get it? Should b quite diff to guess rite...,NOT_SPAM
SPAM,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,5206,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,SPAM
NOT_SPAM,I will reach ur home in minutes,5207,I will reach ur home in  &lt;#&gt;  minutes,NOT_SPAM
NOT_SPAM,"Babe, I am answering you, cannot you see me ? Maybe you would better reboot YM ... I got the photo ... It's great !",5208,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !",NOT_SPAM
NOT_SPAM,Hi.what you think about match?,5209,Hi.what you think about match?,NOT_SPAM
NOT_SPAM,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",5210,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",NOT_SPAM
NOT_SPAM,Dai i downloaded but there is only exe file which i can only run that exe after installing.,5211,Dai i downloaded but there is only exe file which i can only run that exe after installing.,NOT_SPAM
NOT_SPAM,It is only yesterday true true.,5212,It is only yesterday true true.,NOT_SPAM
NOT_SPAM,K.k.how is your business now?,5213,K.k.how is your business now?,NOT_SPAM
NOT_SPAM,3 pa but not selected.,5214,3 pa but not selected.,NOT_SPAM
SPAM,Natalja 25 F is inviting you to be her friend. Reply YES 440 or NO 440 See her STOP? Send STOP FRND to 62468,5215,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,SPAM
NOT_SPAM,I keep ten rs in my shelf buy two egg.,5216,I keep ten rs in my shelf:) buy two egg.,NOT_SPAM
NOT_SPAM,I am late. I will be there at,5217,I am late. I will be there at,NOT_SPAM
NOT_SPAM,Well thats nice. Too bad i cant eat it,5218,Well thats nice. Too bad i cant eat it,NOT_SPAM
NOT_SPAM,I accidentally brought em home in the box,5219,I accidentally brought em home in the box,NOT_SPAM
NOT_SPAM,Pls she needs to dat slowly or she will vomit more.,5220,Pls she needs to dat slowly or she will vomit more.,NOT_SPAM
NOT_SPAM,I have to take exam with in march 3,5221,I have to take exam with in march 3,NOT_SPAM
NOT_SPAM,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.",5222,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",NOT_SPAM
NOT_SPAM,5 nights...We nt staying at port step liao...Too ex,5223,5 nights...We nt staying at port step liao...Too ex,NOT_SPAM
NOT_SPAM,If I die I want u to have all my stuffs.,5224,If I die I want u to have all my stuffs.,NOT_SPAM
NOT_SPAM,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,5225,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,NOT_SPAM
NOT_SPAM,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,5226,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!,NOT_SPAM
NOT_SPAM,Prabha..i'm soryda..realy..frm heart i am sory,5227,Prabha..i'm soryda..realy..frm heart i'm sory,NOT_SPAM
NOT_SPAM,I re met alex nichols from middle school and it turns out he is dealing!,5228,I re-met alex nichols from middle school and it turns out he's dealing!,NOT_SPAM
SPAM,PRIVATE! Your 2003 Account Statement for shows 800 un redeemed S. I. M. points. Call 08715203656 Identifier Code 42049 Expires 26 10 04,5229,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,SPAM
NOT_SPAM,It means u could not keep ur words.,5230,It means u could not keep ur words.,NOT_SPAM
NOT_SPAM,"Nope, I am still in the market",5231,"Nope, I'm still in the market",NOT_SPAM
NOT_SPAM,I realise you are a busy guy and i am trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,5232,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,NOT_SPAM
SPAM,YOU ARE CHOSEN TO RECEIVE A 350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,5233,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,SPAM
NOT_SPAM,Hey what how about your project. Started aha da.,5234,Hey what how about your project. Started aha da.,NOT_SPAM
NOT_SPAM,Ok cool. See ya then.,5235,Ok cool. See ya then.,NOT_SPAM
NOT_SPAM,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,5236,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?,NOT_SPAM
NOT_SPAM,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,5237,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,NOT_SPAM
SPAM,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch,5238,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,SPAM
NOT_SPAM,Yeah I can still give you a ride,5239,Yeah I can still give you a ride,NOT_SPAM
NOT_SPAM,"Jay wants to work out first, how is 4 sound?",5240,"Jay wants to work out first, how's 4 sound?",NOT_SPAM
NOT_SPAM,"Gud gud..k, chikku tke care.. sleep well gud nyt",5241,"Gud gud..k, chikku tke care.. sleep well gud nyt",NOT_SPAM
NOT_SPAM,Its a part of checking IQ,5242,Its a part of checking IQ,NOT_SPAM
NOT_SPAM,Hmm thinking lor...,5243,Hmm thinking lor...,NOT_SPAM
NOT_SPAM,Of course ! Don't tease me ... You know I simply must see ! grins ... Do keep me posted my prey ... loving smile devouring kiss,5244,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*,NOT_SPAM
NOT_SPAM,thanks for the temales it was wonderful. Thank. Have a great week.,5245,thanks for the temales it was wonderful. Thank. Have a great week.,NOT_SPAM
NOT_SPAM,Thank you princess! I want to see your nice juicy booty...,5246,Thank you princess! I want to see your nice juicy booty...,NOT_SPAM
NOT_SPAM,Haven't eaten all day. I am sitting here staring at this juicy pizza and I cannot eat it. These meds are ruining my life.,5247,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.,NOT_SPAM
NOT_SPAM,Gud ni8 dear..slp well..take care..swt dreams..Muah..,5248,Gud ni8 dear..slp well..take care..swt dreams..Muah..,NOT_SPAM
NOT_SPAM,U come n search tat vid..not finishd..,5249,U come n search tat vid..not finishd..,NOT_SPAM
NOT_SPAM,"K I am leaving soon, be there a little after 9",5250,"K I'm leaving soon, be there a little after 9",NOT_SPAM
SPAM,Urgent! Please call 09061213237 from a landline. 5000 cash or a 4 holiday await collection. T Cs SAE PO Box 177 M227XY. 16,5251,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,SPAM
NOT_SPAM,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",5252,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!",NOT_SPAM
NOT_SPAM,You do your studies alone without anyones help. If you cant no need to study.,5253,You do your studies alone without anyones help. If you cant no need to study.,NOT_SPAM
NOT_SPAM,Please tell me not all of my car keys are in your purse,5254,Please tell me not all of my car keys are in your purse,NOT_SPAM
NOT_SPAM,I didnt get anything da,5255,I didnt get anything da,NOT_SPAM
NOT_SPAM,Ok... Sweet dreams...,5256,Ok... Sweet dreams...,NOT_SPAM
NOT_SPAM,Well she is in for a big surprise!,5257,Well she's in for a big surprise!,NOT_SPAM
NOT_SPAM,"As usual..iam fine, happy doing well..",5258,"As usual..iam fine, happy &amp; doing well..:)",NOT_SPAM
